Variable Name 	Variable Description                                                                                                                                                                                                                                                                	Data File Name 	Data File Description                                                         	Begin Year 	EndYear 	Component  	Use Constraints
LBXVTC        	Blood Trichloroethene (ng/mL)                                                                                                                                                                                                                                                       	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVTE        	Blood 1,1,1-Trichloroethane (ng/mL)                                                                                                                                                                                                                                                 	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVTFT       	Blood aaa-Trifluorotoluene (ng/mL)                                                                                                                                                                                                                                                  	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVTHF       	Blood Tetrahydrofuran (ng/mL)                                                                                                                                                                                                                                                       	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVTP        	Blood 1,2,3-Trichloropropane (ng/mL)                                                                                                                                                                                                                                                	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVVB        	Blood Vinyl Bromide (ng/mL)                                                                                                                                                                                                                                                         	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBXVXY        	Blood m-/p-Xylene (ng/mL)                                                                                                                                                                                                                                                           	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
WTSVOC2Y      	VOC Subsample Weight                                                                                                                                                                                                                                                                	VOCWB_J        	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood                   	      2017 	   2018 	Laboratory 	None
LBDBPBLC      	Blood lead comment code                                                                                                                                                                                                                                                             	PBY_J_R        	Lead - Blood - Youth                                                          	      2017 	   2018 	Laboratory 	RDC Only
LBDBPBSI      	Blood lead (umol/L)                                                                                                                                                                                                                                                                 	PBY_J_R        	Lead - Blood - Youth                                                          	      2017 	   2018 	Laboratory 	RDC Only
LBXBPB        	Blood lead (ug/dL)                                                                                                                                                                                                                                                                  	PBY_J_R        	Lead - Blood - Youth                                                          	      2017 	   2018 	Laboratory 	RDC Only
SEQN          	Respondent sequence number                                                                                                                                                                                                                                                          	PBY_J_R        	Lead - Blood - Youth                                                          	      2017 	   2018 	Laboratory 	RDC Only
LBDBFOAL      	Branch perfluorooctanoic acid isomers Comment Code                                                                                                                                                                                                                                  	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDMFOSL      	Perfluoromethylheptane sulfonic acid isomers (Sm-PFOS) Comment Code                                                                                                                                                                                                                 	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDMPAHL      	2-(N-methylperfluoroctanesulfonamido)acetic acid (Me-PFOSA-AcOH) Comment Code                                                                                                                                                                                                       	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDNFOAL      	n-perfluorooctanoic acid (n-PFOA) Comment Code                                                                                                                                                                                                                                      	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDNFOSL      	n-perfluorooctane sulfonic acid (n-PFOS) Comment Code                                                                                                                                                                                                                               	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDPFDEL      	Perfluorodecanoic acid (PFDeA) Comment Code                                                                                                                                                                                                                                         	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDPFHSL      	Perfluorohexane sulfonic acid (PFHxS) Comment Code                                                                                                                                                                                                                                  	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDPFNAL      	Perfluorononanoic acid (PFNA) Comment Code                                                                                                                                                                                                                                          	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBDPFUAL      	Perfluoroundecanoic acid (PFUA) Comment Code                                                                                                                                                                                                                                        	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXBFOA       	Branch perfluorooctanoic acid isomers (Sb-PFOA) (ng/mL)                                                                                                                                                                                                                             	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXMFOS       	Perfluoromethylheptane sulfonic acid isomers (Sm-PFOS) (ng/mL)                                                                                                                                                                                                                      	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXMPAH       	2-(N-methylperfluoroctanesulfonamido)acetic acid (Me-PFOSA-AcOH) (ng/mL)                                                                                                                                                                                                            	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXNFOA       	n-perfluorooctanoic acid (n-PFOA) (ng/mL)                                                                                                                                                                                                                                           	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXNFOS       	n-perfluorooctane sulfonic acid (n-PFOS) (ng/mL)                                                                                                                                                                                                                                    	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXPFDE       	Perfluorodecanoic acid (PFDeA) (ng/mL)                                                                                                                                                                                                                                              	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXPFHS       	Perfluorohexane sulfonic acid (PFHxS) (ng/mL)                                                                                                                                                                                                                                       	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXPFNA       	Perfluorononanoic acid (PFNA) (ng/mL)                                                                                                                                                                                                                                               	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
LBXPFUA       	Perfluoroundecanoic acid (PFUA) (ng/mL)                                                                                                                                                                                                                                             	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
WTSB2YR       	Subsample B weights                                                                                                                                                                                                                                                                 	PFAS_J         	Perfluoroalkyl and Polyfluoroalkyl Substances                                 	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDCNPLC      	Mono(carboxynonyl) phthalate comment code                                                                                                                                                                                                                                           	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDCOPLC      	Mono(carboxyoctyl) phthalate comment code                                                                                                                                                                                                                                           	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDECPLC      	Mono-2-ethyl-5-carboxypentyl phthalate comment code                                                                                                                                                                                                                                 	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDEPCLC      	Mono-2-ethyl-5-carboxypentylterephthalate Comment Code                                                                                                                                                                                                                              	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDHIBLC      	Mono-2-hydroxy-iso-butyl phthalate Comment Code                                                                                                                                                                                                                                     	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMBPLC      	Mono-n-butyl phthalate comment code                                                                                                                                                                                                                                                 	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMC1LC      	Mono-(3-carboxypropyl) phthalate comment code                                                                                                                                                                                                                                       	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMCHLC      	Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester comment code                                                                                                                                                                                                           	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMCOLC      	Cyclohexane-1,2-dicarboxylic acid-mono(carboxyoctyl) ester phthalate Comment Code                                                                                                                                                                                                   	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMEPLC      	Mono-ethyl phthalate comment code                                                                                                                                                                                                                                                   	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMHBLC      	Mono-3-hydroxy-n-butyl phthalate Comment Code                                                                                                                                                                                                                                       	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMHHLC      	Mono-(2-ethyl-5-hydroxyhexyl) phthalate comment code                                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMHPLC      	Mono-(2-ethyl)-hexyl phthalate comment code                                                                                                                                                                                                                                         	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMHTLC      	Mono-2-ethyl-5-hydroxyhexylterephthalate Comment Code                                                                                                                                                                                                                               	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMIBLC      	Mono-isobutyl phthalate comment code                                                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMNPLC      	Mono-isononyl phthalate comment code                                                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMOHLC      	Mono-(2-ethyl-5-oxohexyl) phthalate comment code                                                                                                                                                                                                                                    	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMONLC      	Monooxoisononyl phthalate Comment Code                                                                                                                                                                                                                                              	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URDMZPLC      	Mono-benzyl phthalate comment code                                                                                                                                                                                                                                                  	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXCNP        	Mono(carboxynonyl) Phthalate (ng/mL)                                                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXCOP        	Mono(carboxyoctyl) Phthalate (ng/mL)                                                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXECP        	Mono-2-ethyl-5-carboxypentyl phthalate (ng/mL)                                                                                                                                                                                                                                      	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXECPT       	Mono-2-ethyl-5-carboxypentylterephthalate (ng/mL)                                                                                                                                                                                                                                   	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXHIBP       	Mono-2-hydroxy-iso-butyl phthalate (ng/mL)                                                                                                                                                                                                                                          	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMBP        	Mono-n-butyl phthalate (ng/mL)                                                                                                                                                                                                                                                      	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMC1        	Mono-(3-carboxypropyl) phthalate (ng/mL)                                                                                                                                                                                                                                            	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMCOH       	Cyclohexane-1,2-dicarboxylic acid-mono(carboxyoctyl) ester phthalate (ng/mL)                                                                                                                                                                                                        	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMEP        	Mono-ethyl phthalate (ng/mL)                                                                                                                                                                                                                                                        	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMHBP       	Mono-3-hydroxy-n-butyl phthalate (ng/mL)                                                                                                                                                                                                                                            	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMHH        	Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL)                                                                                                                                                                                                                                     	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMHHT       	Mono-2-ethyl-5-hydroxyhexylterephthalate (ng/mL)                                                                                                                                                                                                                                    	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMHNC       	Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester (ng/mL)                                                                                                                                                                                                                	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMHP        	Mono-(2-ethyl)-hexyl phthalate (ng/mL)                                                                                                                                                                                                                                              	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMIB        	Mono-isobutyl phthalate (ng/mL)                                                                                                                                                                                                                                                     	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMNP        	Mono-isononyl phthalate (ng/mL)                                                                                                                                                                                                                                                     	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMOH        	Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL)                                                                                                                                                                                                                                         	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMONP       	Mono-oxoisononyl phthalate (ng/mL)                                                                                                                                                                                                                                                  	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
URXMZP        	Mono-benzyl phthalate (ng/mL)                                                                                                                                                                                                                                                       	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
WTSB2YR       	Environmental B 2-year weights                                                                                                                                                                                                                                                      	PHTHTE_J       	Phthalates and Plasticizers Metabolites - Urine                               	      2017 	   2018 	Laboratory 	None
LBDR06        	HPV type 6                                                                                                                                                                                                                                                                          	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR11        	HPV type 11                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR16        	HPV type 16                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR18        	HPV type 18                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR26        	HPV type 26                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR31        	HPV type 31                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR33        	HPV type 33                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR35        	HPV type 35                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR39        	HPV type 39                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR40        	HPV type 40                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR42        	HPV type 42                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR45        	HPV type 45                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR51        	HPV type 51                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR52        	HPV type 52                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR53        	HPV type 53                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR54        	HPV type 54                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR55        	HPV type 55                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR56        	HPV type 56                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR58        	HPV type 58                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR59        	HPV type 59                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR61        	HPV type 61                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR62        	HPV type 62                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR64        	HPV type 64                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR66        	HPV type 66                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR67        	HPV type 67                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR68        	HPV type 68                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR69        	HPV type 69                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR70        	HPV type 70                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR71        	HPV type 71                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR72        	HPV type 72                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR73        	HPV type 73                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR81        	HPV type 81                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
LBDR82        	HPV type 82                                                                                                                                                                                                                                                                         	HPVS_J_R       	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth     	      2017 	   2018 	Laboratory 	RDC Only
