pathogen_name	study	fine_location	state	county	date	estimated
dengue	rothman	OC	California	Orange County	2020-11-18	True
dengue	rothman	OC	California	Orange County	2020-11-11	True
dengue	rothman	NC	California	San Diego County	2020-09-25	True
dengue	rothman	NC	California	San Diego County	2020-11-06	True
dengue	rothman	JWPCP	California	Los Angeles County	2020-09-29	True
dengue	rothman	JWPCP	California	Los Angeles County	2020-11-03	True
dengue	rothman	JWPCP	California	Los Angeles County	2020-11-17	True
dengue	rothman	JWPCP	California	Los Angeles County	2020-11-10	True
dengue	rothman	HTP	California	Los Angeles County	2020-09-29	True
dengue	rothman	HTP	California	Los Angeles County	2020-09-22	True
dengue	rothman	HTP	California	Los Angeles County	2020-12-29	True
dengue	rothman	HTP	California	Los Angeles County	2020-12-22	True
dengue	rothman	HTP	California	Los Angeles County	2020-12-15	True
dengue	rothman	HTP	California	Los Angeles County	2020-12-04	True
dengue	rothman	HTP	California	Los Angeles County	2020-12-01	True
dengue	rothman	HTP	California	Los Angeles County	2020-11-03	True
dengue	rothman	HTP	California	Los Angeles County	2020-11-24	True
dengue	rothman	HTP	California	Los Angeles County	2020-11-17	True
dengue	rothman	HTP	California	Los Angeles County	2021-01-03	False
dengue	rothman	SJ	California	Los Angeles County	2020-09-30	True
dengue	rothman	SJ	California	Los Angeles County	2020-09-16	True
dengue	rothman	SJ	California	Los Angeles County	2020-09-09	True
dengue	rothman	SJ	California	Los Angeles County	2020-09-02	True
dengue	rothman	SJ	California	Los Angeles County	2020-08-26	True
dengue	rothman	SJ	California	Los Angeles County	2020-08-19	True
dengue	rothman	SJ	California	Los Angeles County	2020-08-12	True
dengue	rothman	SJ	California	Los Angeles County	2020-10-28	True
dengue	rothman	SJ	California	Los Angeles County	2020-10-21	True
dengue	rothman	SJ	California	Los Angeles County	2020-10-14	True
dengue	rothman	SJ	California	Los Angeles County	2020-10-07	True
dengue	rothman	OC	California	Orange County	2020-10-21	True
dengue	rothman	ESC	California	San Diego County	2020-07-27	True
dengue	rothman	ESC	California	San Diego County	2020-07-20	True
dengue	spurbeck	I	Ohio	Greene County	2022-01-09	False
dengue	spurbeck	I	Ohio	Greene County	2022-01-02	False
dengue	spurbeck	H	Ohio	Franklin County	2021-12-26	False
dengue	spurbeck	H	Ohio	Franklin County	2021-12-19	False
dengue	spurbeck	H	Ohio	Franklin County	2021-12-05	False
dengue	spurbeck	H	Ohio	Franklin County	2022-01-09	False
dengue	spurbeck	H	Ohio	Franklin County	2022-01-02	False
dengue	spurbeck	G	Ohio	Licking County	2021-12-26	False
dengue	spurbeck	G	Ohio	Licking County	2021-12-19	False
dengue	spurbeck	A	Ohio	Summit County	2021-12-12	False
dengue	spurbeck	G	Ohio	Licking County	2021-12-12	False
dengue	spurbeck	G	Ohio	Licking County	2021-12-05	False
dengue	spurbeck	G	Ohio	Licking County	2022-01-09	False
dengue	spurbeck	G	Ohio	Licking County	2022-01-02	False
dengue	spurbeck	F	Ohio	Franklin County	2021-12-26	False
dengue	spurbeck	F	Ohio	Franklin County	2021-12-19	False
dengue	spurbeck	F	Ohio	Franklin County	2021-12-12	False
dengue	spurbeck	F	Ohio	Franklin County	2021-12-05	False
dengue	spurbeck	F	Ohio	Franklin County	2022-01-09	False
dengue	spurbeck	F	Ohio	Franklin County	2022-01-02	False
dengue	spurbeck	A	Ohio	Summit County	2021-12-05	False
dengue	spurbeck	E	Ohio	Sandusky County	2021-12-26	False
dengue	spurbeck	E	Ohio	Sandusky County	2021-12-19	False
dengue	spurbeck	E	Ohio	Sandusky County	2021-12-12	False
dengue	spurbeck	E	Ohio	Sandusky County	2021-12-05	False
dengue	spurbeck	E	Ohio	Sandusky County	2022-01-09	False
dengue	spurbeck	E	Ohio	Sandusky County	2022-01-02	False
dengue	spurbeck	D	Ohio	Lawrence County	2021-12-19	False
dengue	spurbeck	D	Ohio	Lawrence County	2021-12-12	False
dengue	spurbeck	D	Ohio	Lawrence County	2021-12-05	False
dengue	spurbeck	J	Ohio	Montogmery County	2022-01-09	False
dengue	spurbeck	J	Ohio	Montogmery County	2022-01-02	False
dengue	spurbeck	I	Ohio	Greene County	2021-12-26	False
dengue	spurbeck	I	Ohio	Greene County	2021-12-19	False
dengue	spurbeck	I	Ohio	Greene County	2021-12-12	False
dengue	spurbeck	A	Ohio	Summit County	2021-12-19	False
dengue	spurbeck	I	Ohio	Greene County	2021-12-05	False
dengue	spurbeck	D	Ohio	Lawrence County	2022-01-09	False
dengue	spurbeck	A	Ohio	Summit County	2022-01-09	False
dengue	spurbeck	C	Ohio	Lucas County	2021-12-19	False
dengue	spurbeck	C	Ohio	Lucas County	2021-12-05	False
dengue	spurbeck	C	Ohio	Lucas County	2022-01-09	False
dengue	spurbeck	C	Ohio	Lucas County	2022-01-02	False
dengue	spurbeck	B	Ohio	Trumbull County	2021-12-26	False
dengue	spurbeck	B	Ohio	Trumbull County	2021-12-19	False
dengue	spurbeck	B	Ohio	Trumbull County	2021-12-12	False
dengue	spurbeck	B	Ohio	Trumbull County	2021-12-05	False
dengue	spurbeck	B	Ohio	Trumbull County	2022-01-09	False
dengue	spurbeck	B	Ohio	Trumbull County	2022-01-02	False
dengue	spurbeck	A	Ohio	Summit County	2021-12-26	False
dengue	spurbeck	J	Ohio	Montogmery County	2021-12-26	False
dengue	spurbeck	J	Ohio	Montogmery County	2021-12-19	False
dengue	spurbeck	J	Ohio	Montogmery County	2021-12-12	False
dengue	spurbeck	J	Ohio	Montogmery County	2021-12-05	False
dengue	spurbeck	A	Ohio	Summit County	2022-01-02	False
hav	crits_christoph	Oakland	California	Alameda County	2020-06-30	False
hav	crits_christoph	Marin	California	Marin County	2020-07-01	False
hav	crits_christoph	Marin	California	Marin County	2020-07-01	False
hav	crits_christoph	SF	California	San Francisco County	2020-06-30	False
hav	crits_christoph	Oakland	California	Alameda County	2020-06-30	False
hav	crits_christoph	Oakland	California	Alameda County	2020-06-30	False
hav	crits_christoph	Berkeley	California	Alameda County	2020-06-30	False
hav	rothman	SB	California	San Diego County	2020-09-10	False
hav	rothman	SB	California	San Diego County	2020-09-24	False
hav	rothman	SB	California	San Diego County	2020-08-27	False
hav	rothman	SB	California	San Diego County	2020-08-13	False
hav	rothman	SB	California	San Diego County	2020-10-22	False
hav	rothman	PL	California	San Diego County	2020-09-24	False
hav	rothman	PL	California	San Diego County	2020-09-10	False
hav	rothman	PL	California	San Diego County	2020-08-27	False
hav	rothman	PL	California	San Diego County	2020-08-13	False
hav	rothman	PL	California	San Diego County	2020-10-22	False
hav	rothman	OC	California	Orange County	2020-09-30	False
hav	rothman	OC	California	Orange County	2020-09-23	False
hav	rothman	OC	California	Orange County	2020-09-16	False
hav	rothman	OC	California	Orange County	2020-09-03	False
hav	rothman	OC	California	Orange County	2020-09-02	False
hav	rothman	OC	California	Orange County	2020-08-26	False
hav	rothman	OC	California	Orange County	2020-08-19	False
hav	rothman	OC	California	Orange County	2020-08-12	False
hav	rothman	OC	California	Orange County	2020-10-07	False
hav	rothman	NC	California	San Diego County	2020-09-11	False
hav	rothman	NC	California	San Diego County	2020-08-28	False
hav	rothman	NC	California	San Diego County	2020-08-14	False
hav	rothman	NC	California	San Diego County	2020-10-23	False
hav	rothman	NC	California	San Diego County	2020-10-09	False
hav	rothman	JWPCP	California	Los Angeles County	2020-09-22	False
hav	rothman	JWPCP	California	Los Angeles County	2020-09-15	False
hav	rothman	JWPCP	California	Los Angeles County	2020-09-08	False
hav	rothman	JWPCP	California	Los Angeles County	2020-09-01	False
hav	rothman	JWPCP	California	Los Angeles County	2020-08-25	False
hav	rothman	JWPCP	California	Los Angeles County	2020-08-18	False
hav	rothman	JWPCP	California	Los Angeles County	2020-08-11	False
hav	rothman	JWPCP	California	Los Angeles County	2020-10-13	False
hav	rothman	JWPCP	California	Los Angeles County	2020-10-06	False
hav	rothman	JWPCP	California	Los Angeles County	2020-10-27	False
hav	rothman	JWPCP	California	Los Angeles County	2020-10-20	False
hav	rothman	HTP	California	Los Angeles County	2020-09-15	False
hav	rothman	HTP	California	Los Angeles County	2020-09-08	False
hav	rothman	HTP	California	Los Angeles County	2020-09-01	False
hav	rothman	HTP	California	Los Angeles County	2020-08-25	False
hav	rothman	HTP	California	Los Angeles County	2020-08-18	False
hav	rothman	HTP	California	Los Angeles County	2020-08-11	False
hav	rothman	HTP	California	Los Angeles County	2020-10-27	False
hav	rothman	HTP	California	Los Angeles County	2020-10-20	False
hav	rothman	HTP	California	Los Angeles County	2020-10-13	False
hav	rothman	HTP	California	Los Angeles County	2020-10-02	False
hav	rothman	SJ	California	Los Angeles County	2020-09-23	False
hav	rothman	SJ	California	Los Angeles County	2020-11-04	False
hav	rothman	SJ	California	Los Angeles County	2020-11-18	False
hav	rothman	SJ	California	Los Angeles County	2020-11-11	False
hav	rothman	SB	California	San Diego County	2020-11-05	False
hav	rothman	SB	California	San Diego County	2020-10-08	False
hav	rothman	PL	California	San Diego County	2020-12-28	False
hav	rothman	PL	California	San Diego County	2020-12-22	False
hav	rothman	PL	California	San Diego County	2020-12-14	False
hav	rothman	PL	California	San Diego County	2020-11-05	False
hav	rothman	PL	California	San Diego County	2020-11-30	False
hav	rothman	PL	California	San Diego County	2020-11-29	False
hav	rothman	PL	California	San Diego County	2021-01-04	False
hav	rothman	PL	California	San Diego County	2021-01-03	False
hav	rothman	OC	California	Orange County	2020-12-21	False
hav	rothman	OC	California	Orange County	2020-12-14	False
hav	rothman	OC	California	Orange County	2020-11-09	False
hav	rothman	OC	California	Orange County	2020-11-04	False
hav	rothman	OC	California	Orange County	2020-11-25	False
hav	rothman	OC	California	Orange County	2020-11-18	False
hav	rothman	OC	California	Orange County	2020-11-11	False
hav	rothman	NC	California	San Diego County	2020-09-25	False
hav	rothman	NC	California	San Diego County	2020-11-06	False
hav	rothman	JWPCP	California	Los Angeles County	2020-09-29	False
hav	rothman	JWPCP	California	Los Angeles County	2020-11-03	False
hav	rothman	JWPCP	California	Los Angeles County	2020-11-17	False
hav	rothman	JWPCP	California	Los Angeles County	2020-11-10	False
hav	rothman	HTP	California	Los Angeles County	2020-09-29	False
hav	rothman	HTP	California	Los Angeles County	2020-09-22	False
hav	rothman	HTP	California	Los Angeles County	2020-12-29	False
hav	rothman	HTP	California	Los Angeles County	2020-12-22	False
hav	rothman	HTP	California	Los Angeles County	2020-12-15	False
hav	rothman	HTP	California	Los Angeles County	2020-12-04	False
hav	rothman	HTP	California	Los Angeles County	2020-12-01	False
hav	rothman	HTP	California	Los Angeles County	2020-11-03	False
hav	rothman	HTP	California	Los Angeles County	2020-11-24	False
hav	rothman	HTP	California	Los Angeles County	2020-11-17	False
hav	rothman	HTP	California	Los Angeles County	2021-01-03	False
hav	rothman	SJ	California	Los Angeles County	2020-09-30	False
hav	rothman	SJ	California	Los Angeles County	2020-09-16	False
hav	rothman	SJ	California	Los Angeles County	2020-09-09	False
hav	rothman	SJ	California	Los Angeles County	2020-09-02	False
hav	rothman	SJ	California	Los Angeles County	2020-08-26	False
hav	rothman	SJ	California	Los Angeles County	2020-08-19	False
hav	rothman	SJ	California	Los Angeles County	2020-08-12	False
hav	rothman	SJ	California	Los Angeles County	2020-10-28	False
hav	rothman	SJ	California	Los Angeles County	2020-10-21	False
hav	rothman	SJ	California	Los Angeles County	2020-10-14	False
hav	rothman	SJ	California	Los Angeles County	2020-10-07	False
hav	rothman	OC	California	Orange County	2020-10-21	False
hav	rothman	ESC	California	San Diego County	2020-07-27	False
hav	rothman	ESC	California	San Diego County	2020-07-20	False
hav	spurbeck	I	Ohio	Greene County	2022-01-09	False
hav	spurbeck	I	Ohio	Greene County	2022-01-02	False
hav	spurbeck	H	Ohio	Franklin County	2021-12-26	False
hav	spurbeck	H	Ohio	Franklin County	2021-12-19	False
hav	spurbeck	H	Ohio	Franklin County	2021-12-05	False
hav	spurbeck	H	Ohio	Franklin County	2022-01-09	False
hav	spurbeck	H	Ohio	Franklin County	2022-01-02	False
hav	spurbeck	G	Ohio	Licking County	2021-12-26	False
hav	spurbeck	G	Ohio	Licking County	2021-12-19	False
hav	spurbeck	A	Ohio	Summit County	2021-12-12	False
hav	spurbeck	G	Ohio	Licking County	2021-12-12	False
hav	spurbeck	G	Ohio	Licking County	2021-12-05	False
hav	spurbeck	G	Ohio	Licking County	2022-01-09	False
hav	spurbeck	G	Ohio	Licking County	2022-01-02	False
hav	spurbeck	F	Ohio	Franklin County	2021-12-26	False
hav	spurbeck	F	Ohio	Franklin County	2021-12-19	False
hav	spurbeck	F	Ohio	Franklin County	2021-12-12	False
hav	spurbeck	F	Ohio	Franklin County	2021-12-05	False
hav	spurbeck	F	Ohio	Franklin County	2022-01-09	False
hav	spurbeck	F	Ohio	Franklin County	2022-01-02	False
hav	spurbeck	A	Ohio	Summit County	2021-12-05	False
hav	spurbeck	E	Ohio	Sandusky County	2021-12-26	False
hav	spurbeck	E	Ohio	Sandusky County	2021-12-19	False
hav	spurbeck	E	Ohio	Sandusky County	2021-12-12	False
hav	spurbeck	E	Ohio	Sandusky County	2021-12-05	False
hav	spurbeck	E	Ohio	Sandusky County	2022-01-09	False
hav	spurbeck	E	Ohio	Sandusky County	2022-01-02	False
hav	spurbeck	D	Ohio	Lawrence County	2021-12-19	False
hav	spurbeck	D	Ohio	Lawrence County	2021-12-12	False
hav	spurbeck	D	Ohio	Lawrence County	2021-12-05	False
hav	spurbeck	J	Ohio	Montogmery County	2022-01-09	False
hav	spurbeck	J	Ohio	Montogmery County	2022-01-02	False
hav	spurbeck	I	Ohio	Greene County	2021-12-26	False
hav	spurbeck	I	Ohio	Greene County	2021-12-19	False
hav	spurbeck	I	Ohio	Greene County	2021-12-12	False
hav	spurbeck	A	Ohio	Summit County	2021-12-19	False
hav	spurbeck	I	Ohio	Greene County	2021-12-05	False
hav	spurbeck	D	Ohio	Lawrence County	2022-01-09	False
hav	spurbeck	A	Ohio	Summit County	2022-01-09	False
hav	spurbeck	C	Ohio	Lucas County	2021-12-19	False
hav	spurbeck	C	Ohio	Lucas County	2021-12-05	False
hav	spurbeck	C	Ohio	Lucas County	2022-01-09	False
hav	spurbeck	C	Ohio	Lucas County	2022-01-02	False
hav	spurbeck	B	Ohio	Trumbull County	2021-12-26	False
hav	spurbeck	B	Ohio	Trumbull County	2021-12-19	False
hav	spurbeck	B	Ohio	Trumbull County	2021-12-12	False
hav	spurbeck	B	Ohio	Trumbull County	2021-12-05	False
hav	spurbeck	B	Ohio	Trumbull County	2022-01-09	False
hav	spurbeck	B	Ohio	Trumbull County	2022-01-02	False
hav	spurbeck	A	Ohio	Summit County	2021-12-26	False
hav	spurbeck	J	Ohio	Montogmery County	2021-12-26	False
hav	spurbeck	J	Ohio	Montogmery County	2021-12-19	False
hav	spurbeck	J	Ohio	Montogmery County	2021-12-12	False
hav	spurbeck	J	Ohio	Montogmery County	2021-12-05	False
hav	spurbeck	A	Ohio	Summit County	2022-01-02	False
hcv	crits_christoph	Oakland	California	Alameda County	2020-06-30	True
hcv	crits_christoph	Marin	California	Marin County	2020-07-01	True
hcv	crits_christoph	Marin	California	Marin County	2020-07-01	True
hcv	crits_christoph	SF	California	San Francisco County	2020-06-30	True
hcv	crits_christoph	Oakland	California	Alameda County	2020-06-30	True
hcv	crits_christoph	Oakland	California	Alameda County	2020-06-30	True
hcv	crits_christoph	Berkeley	California	Alameda County	2020-06-30	True
hcv	rothman	SB	California	San Diego County	2020-09-10	True
hcv	rothman	SB	California	San Diego County	2020-09-24	True
hcv	rothman	SB	California	San Diego County	2020-08-27	True
hcv	rothman	SB	California	San Diego County	2020-08-13	True
hcv	rothman	SB	California	San Diego County	2020-10-22	True
hcv	rothman	PL	California	San Diego County	2020-09-24	True
hcv	rothman	PL	California	San Diego County	2020-09-10	True
hcv	rothman	PL	California	San Diego County	2020-08-27	True
hcv	rothman	PL	California	San Diego County	2020-08-13	True
hcv	rothman	PL	California	San Diego County	2020-10-22	True
hcv	rothman	OC	California	Orange County	2020-09-30	True
hcv	rothman	OC	California	Orange County	2020-09-23	True
hcv	rothman	OC	California	Orange County	2020-09-16	True
hcv	rothman	OC	California	Orange County	2020-09-03	True
hcv	rothman	OC	California	Orange County	2020-09-02	True
hcv	rothman	OC	California	Orange County	2020-08-26	True
hcv	rothman	OC	California	Orange County	2020-08-19	True
hcv	rothman	OC	California	Orange County	2020-08-12	True
hcv	rothman	OC	California	Orange County	2020-10-07	True
hcv	rothman	NC	California	San Diego County	2020-09-11	True
hcv	rothman	NC	California	San Diego County	2020-08-28	True
hcv	rothman	NC	California	San Diego County	2020-08-14	True
hcv	rothman	NC	California	San Diego County	2020-10-23	True
hcv	rothman	NC	California	San Diego County	2020-10-09	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-09-22	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-09-15	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-09-08	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-09-01	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-08-25	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-08-18	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-08-11	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-10-13	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-10-06	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-10-27	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-10-20	True
hcv	rothman	HTP	California	Los Angeles County	2020-09-15	True
hcv	rothman	HTP	California	Los Angeles County	2020-09-08	True
hcv	rothman	HTP	California	Los Angeles County	2020-09-01	True
hcv	rothman	HTP	California	Los Angeles County	2020-08-25	True
hcv	rothman	HTP	California	Los Angeles County	2020-08-18	True
hcv	rothman	HTP	California	Los Angeles County	2020-08-11	True
hcv	rothman	HTP	California	Los Angeles County	2020-10-27	True
hcv	rothman	HTP	California	Los Angeles County	2020-10-20	True
hcv	rothman	HTP	California	Los Angeles County	2020-10-13	True
hcv	rothman	HTP	California	Los Angeles County	2020-10-02	True
hcv	rothman	SJ	California	Los Angeles County	2020-09-23	True
hcv	rothman	SJ	California	Los Angeles County	2020-11-04	True
hcv	rothman	SJ	California	Los Angeles County	2020-11-18	True
hcv	rothman	SJ	California	Los Angeles County	2020-11-11	True
hcv	rothman	SB	California	San Diego County	2020-11-05	True
hcv	rothman	SB	California	San Diego County	2020-10-08	True
hcv	rothman	PL	California	San Diego County	2020-12-28	True
hcv	rothman	PL	California	San Diego County	2020-12-22	True
hcv	rothman	PL	California	San Diego County	2020-12-14	True
hcv	rothman	PL	California	San Diego County	2020-11-05	True
hcv	rothman	PL	California	San Diego County	2020-11-30	True
hcv	rothman	PL	California	San Diego County	2020-11-29	True
hcv	rothman	PL	California	San Diego County	2021-01-04	False
hcv	rothman	PL	California	San Diego County	2021-01-03	False
hcv	rothman	OC	California	Orange County	2020-12-21	True
hcv	rothman	OC	California	Orange County	2020-12-14	True
hcv	rothman	OC	California	Orange County	2020-11-09	True
hcv	rothman	OC	California	Orange County	2020-11-04	True
hcv	rothman	OC	California	Orange County	2020-11-25	True
hcv	rothman	OC	California	Orange County	2020-11-18	True
hcv	rothman	OC	California	Orange County	2020-11-11	True
hcv	rothman	NC	California	San Diego County	2020-09-25	True
hcv	rothman	NC	California	San Diego County	2020-11-06	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-09-29	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-11-03	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-11-17	True
hcv	rothman	JWPCP	California	Los Angeles County	2020-11-10	True
hcv	rothman	HTP	California	Los Angeles County	2020-09-29	True
hcv	rothman	HTP	California	Los Angeles County	2020-09-22	True
hcv	rothman	HTP	California	Los Angeles County	2020-12-29	True
hcv	rothman	HTP	California	Los Angeles County	2020-12-22	True
hcv	rothman	HTP	California	Los Angeles County	2020-12-15	True
hcv	rothman	HTP	California	Los Angeles County	2020-12-04	True
hcv	rothman	HTP	California	Los Angeles County	2020-12-01	True
hcv	rothman	HTP	California	Los Angeles County	2020-11-03	True
hcv	rothman	HTP	California	Los Angeles County	2020-11-24	True
hcv	rothman	HTP	California	Los Angeles County	2020-11-17	True
hcv	rothman	HTP	California	Los Angeles County	2021-01-03	False
hcv	rothman	SJ	California	Los Angeles County	2020-09-30	True
hcv	rothman	SJ	California	Los Angeles County	2020-09-16	True
hcv	rothman	SJ	California	Los Angeles County	2020-09-09	True
hcv	rothman	SJ	California	Los Angeles County	2020-09-02	True
hcv	rothman	SJ	California	Los Angeles County	2020-08-26	True
hcv	rothman	SJ	California	Los Angeles County	2020-08-19	True
hcv	rothman	SJ	California	Los Angeles County	2020-08-12	True
hcv	rothman	SJ	California	Los Angeles County	2020-10-28	True
hcv	rothman	SJ	California	Los Angeles County	2020-10-21	True
hcv	rothman	SJ	California	Los Angeles County	2020-10-14	True
hcv	rothman	SJ	California	Los Angeles County	2020-10-07	True
hcv	rothman	OC	California	Orange County	2020-10-21	True
hcv	rothman	ESC	California	San Diego County	2020-07-27	True
hcv	rothman	ESC	California	San Diego County	2020-07-20	True
hcv	spurbeck	I	Ohio	Greene County	2022-01-09	False
hcv	spurbeck	I	Ohio	Greene County	2022-01-02	False
hcv	spurbeck	H	Ohio	Franklin County	2021-12-26	True
hcv	spurbeck	H	Ohio	Franklin County	2021-12-19	True
hcv	spurbeck	H	Ohio	Franklin County	2021-12-05	True
hcv	spurbeck	H	Ohio	Franklin County	2022-01-09	False
hcv	spurbeck	H	Ohio	Franklin County	2022-01-02	False
hcv	spurbeck	G	Ohio	Licking County	2021-12-26	True
hcv	spurbeck	G	Ohio	Licking County	2021-12-19	True
hcv	spurbeck	A	Ohio	Summit County	2021-12-12	True
hcv	spurbeck	G	Ohio	Licking County	2021-12-12	True
hcv	spurbeck	G	Ohio	Licking County	2021-12-05	True
hcv	spurbeck	G	Ohio	Licking County	2022-01-09	False
hcv	spurbeck	G	Ohio	Licking County	2022-01-02	False
hcv	spurbeck	F	Ohio	Franklin County	2021-12-26	True
hcv	spurbeck	F	Ohio	Franklin County	2021-12-19	True
hcv	spurbeck	F	Ohio	Franklin County	2021-12-12	True
hcv	spurbeck	F	Ohio	Franklin County	2021-12-05	True
hcv	spurbeck	F	Ohio	Franklin County	2022-01-09	False
hcv	spurbeck	F	Ohio	Franklin County	2022-01-02	False
hcv	spurbeck	A	Ohio	Summit County	2021-12-05	True
hcv	spurbeck	E	Ohio	Sandusky County	2021-12-26	True
hcv	spurbeck	E	Ohio	Sandusky County	2021-12-19	True
hcv	spurbeck	E	Ohio	Sandusky County	2021-12-12	True
hcv	spurbeck	E	Ohio	Sandusky County	2021-12-05	True
hcv	spurbeck	E	Ohio	Sandusky County	2022-01-09	False
hcv	spurbeck	E	Ohio	Sandusky County	2022-01-02	False
hcv	spurbeck	D	Ohio	Lawrence County	2021-12-19	True
hcv	spurbeck	D	Ohio	Lawrence County	2021-12-12	True
hcv	spurbeck	D	Ohio	Lawrence County	2021-12-05	True
hcv	spurbeck	J	Ohio	Montogmery County	2022-01-09	False
hcv	spurbeck	J	Ohio	Montogmery County	2022-01-02	False
hcv	spurbeck	I	Ohio	Greene County	2021-12-26	True
hcv	spurbeck	I	Ohio	Greene County	2021-12-19	True
hcv	spurbeck	I	Ohio	Greene County	2021-12-12	True
hcv	spurbeck	A	Ohio	Summit County	2021-12-19	True
hcv	spurbeck	I	Ohio	Greene County	2021-12-05	True
hcv	spurbeck	D	Ohio	Lawrence County	2022-01-09	False
hcv	spurbeck	A	Ohio	Summit County	2022-01-09	False
hcv	spurbeck	C	Ohio	Lucas County	2021-12-19	True
hcv	spurbeck	C	Ohio	Lucas County	2021-12-05	True
hcv	spurbeck	C	Ohio	Lucas County	2022-01-09	False
hcv	spurbeck	C	Ohio	Lucas County	2022-01-02	False
hcv	spurbeck	B	Ohio	Trumbull County	2021-12-26	True
hcv	spurbeck	B	Ohio	Trumbull County	2021-12-19	True
hcv	spurbeck	B	Ohio	Trumbull County	2021-12-12	True
hcv	spurbeck	B	Ohio	Trumbull County	2021-12-05	True
hcv	spurbeck	B	Ohio	Trumbull County	2022-01-09	False
hcv	spurbeck	B	Ohio	Trumbull County	2022-01-02	False
hcv	spurbeck	A	Ohio	Summit County	2021-12-26	True
hcv	spurbeck	J	Ohio	Montogmery County	2021-12-26	True
hcv	spurbeck	J	Ohio	Montogmery County	2021-12-19	True
hcv	spurbeck	J	Ohio	Montogmery County	2021-12-12	True
hcv	spurbeck	J	Ohio	Montogmery County	2021-12-05	True
hcv	spurbeck	A	Ohio	Summit County	2022-01-02	False
